,nodes_tr,TR,nodes_ec,EC,nodes_cnc,CnC,nodes_bc,BC,nodes_dc,DC,nodes_pr,pr
1213,478,0,1367,1.43E-14,1365,0.001369863,1200,0,462,0.000684932,386,0.00059239
1214,483,0,1390,1.43E-14,1366,0.001369863,1201,0,463,0.000684932,387,0.00059239
1215,484,0,1391,1.43E-14,1367,0.001369863,1202,0,464,0.000684932,1013,0.000591908
1216,488,0,1392,1.43E-14,1390,0.001369863,1203,0,465,0.000684932,287,0.00059159
1217,489,0,1412,1.43E-14,1391,0.001369863,1204,0,466,0.000684932,1086,0.000591127
1218,495,0,1413,1.43E-14,1392,0.001369863,1205,0,471,0.000684932,1087,0.000591127
1219,496,0,1414,1.43E-14,1412,0.001369863,1206,0,476,0.000684932,126,0.000590544
1220,497,0,679,1.17E-14,1413,0.001369863,1207,0,477,0.000684932,280,0.00059046
1221,498,0,632,9.96E-15,1414,0.001369863,1208,0,478,0.000684932,281,0.00059046
1222,504,0,633,7.25E-15,1458,0.001369863,1210,0,483,0.000684932,786,0.000590441
1223,505,0,1236,6.15E-15,568,0.001232877,1211,0,484,0.000684932,1112,0.000589758
1224,506,0,1338,6.15E-15,608,0.001232877,1212,0,488,0.000684932,1114,0.000589758
1225,511,0,1130,4.37E-15,677,0.001232877,1213,0,489,0.000684932,1113,0.000589758
1226,512,0,634,3.82E-15,803,0.001232877,1214,0,495,0.000684932,1237,0.000589441
1227,519,0,1129,2.53E-15,856,0.001232877,1215,0,496,0.000684932,1238,0.000589441
1228,520,0,1131,2.53E-15,863,0.001232877,1216,0,497,0.000684932,162,0.000588959
1229,522,0,1235,2.53E-15,881,0.001232877,1217,0,498,0.000684932,1156,0.000588959
1230,532,0,158,5.34E-16,882,0.001232877,1218,0,504,0.000684932,1159,0.000587721
1231,533,0,214,5.34E-16,964,0.001232877,1219,0,505,0.000684932,1054,0.000587677
1232,541,0,300,5.34E-16,1060,0.001232877,1220,0,506,0.000684932,1055,0.000587677
1233,542,0,411,5.34E-16,1129,0.001232877,1221,0,511,0.000684932,640,0.000587258
1234,543,0,424,5.34E-16,1131,0.001232877,1222,0,512,0.000684932,123,0.000587074
1235,544,0,766,5.34E-16,1211,0.001232877,1223,0,519,0.000684932,181,0.00058682
1236,545,0,865,5.34E-16,1235,0.001232877,1224,0,520,0.000684932,182,0.00058682
1237,546,0,941,5.34E-16,1280,0.001232877,1226,0,522,0.000684932,96,0.000586334
1238,550,0,1458,5.34E-16,634,0.001223092,1227,0,532,0.000684932,149,0.00058621
1239,551,0,157,3.78E-16,157,0.000913242,1228,0,533,0.000684932,150,0.00058621
1240,555,0,215,3.78E-16,215,0.000913242,1229,0,541,0.000684932,690,0.00058621
1241,556,0,301,3.78E-16,301,0.000913242,1230,0,542,0.000684932,691,0.00058621
1242,564,0,388,3.78E-16,388,0.000913242,1231,0,543,0.000684932,557,0.000586138
1243,565,0,401,3.78E-16,401,0.000913242,1232,0,544,0.000684932,558,0.000586138
1244,568,0,410,3.78E-16,410,0.000913242,1233,0,545,0.000684932,241,0.000585961
1245,570,0,412,3.78E-16,412,0.000913242,1234,0,546,0.000684932,953,0.000585945
1246,571,0,425,3.78E-16,425,0.000913242,1235,0,550,0.000684932,954,0.000585945
1247,572,0,659,3.78E-16,659,0.000913242,1236,0,551,0.000684932,1090,0.000585916
1248,573,0,767,3.78E-16,767,0.000913242,1237,0,555,0.000684932,1091,0.000585916
1249,581,0,866,3.78E-16,866,0.000913242,1238,0,556,0.000684932,513,0.000585833
1250,582,0,942,3.78E-16,942,0.000913242,1239,0,564,0.000684932,1005,0.000585672
1251,583,0,974,3.78E-16,974,0.000913242,1240,0,565,0.000684932,1006,0.000585672
1252,584,0,1001,3.78E-16,1001,0.000913242,1241,0,568,0.000684932,1278,0.000585487
1253,588,0,1084,3.78E-16,1084,0.000913242,1242,0,570,0.000684932,1279,0.000585487
1254,589,0,1300,3.78E-16,1300,0.000913242,1243,0,571,0.000684932,1276,0.000585487
1255,590,0,1457,3.78E-16,1457,0.000913242,1244,0,572,0.000684932,1277,0.000585487
1256,591,0,1459,3.78E-16,1459,0.000913242,1248,0,573,0.000684932,1364,0.00058451
1257,599,0,39,2.18E-17,39,0.000684932,1249,0,581,0.000684932,1363,0.00058451
1258,600,0,40,2.18E-17,40,0.000684932,1250,0,582,0.000684932,304,0.000584407
1259,606,0,103,2.18E-17,103,0.000684932,1251,0,583,0.000684932,613,0.000584227
1260,607,0,104,2.18E-17,104,0.000684932,1252,0,584,0.000684932,614,0.000584227
1261,608,0,105,2.18E-17,105,0.000684932,1253,0,588,0.000684932,855,0.000584152
1262,611,0,106,2.18E-17,106,0.000684932,1254,0,589,0.000684932,851,0.000584152
1263,612,0,121,2.18E-17,121,0.000684932,1255,0,590,0.000684932,807,0.000583901
1264,630,0,122,2.18E-17,122,0.000684932,1256,0,591,0.000684932,808,0.000583901
1265,631,0,129,2.18E-17,129,0.000684932,1257,0,599,0.000684932,190,0.000583682
1266,632,0,130,2.18E-17,130,0.000684932,1258,0,600,0.000684932,28,0.000583672
1267,633,0,151,2.18E-17,151,0.000684932,1259,0,606,0.000684932,30,0.000583672
1268,634,0,152,2.18E-17,152,0.000684932,1260,0,607,0.000684932,1233,0.000583597
1269,635,0,155,2.18E-17,155,0.000684932,1261,0,608,0.000684932,1234,0.000583597
1270,636,0,156,2.18E-17,156,0.000684932,1262,0,611,0.000684932,1040,0.000583016
1271,648,0,171,2.18E-17,171,0.000684932,1263,0,612,0.000684932,1041,0.000583016
1272,649,0,172,2.18E-17,172,0.000684932,1264,0,630,0.000684932,947,0.000582633
1273,652,0,193,2.18E-17,193,0.000684932,1265,0,631,0.000684932,1161,0.000582463
1274,659,0,194,2.18E-17,194,0.000684932,1266,0,634,0.000684932,1160,0.000582463
1275,677,0,223,2.18E-17,223,0.000684932,1267,0,635,0.000684932,1077,0.000582024
1276,679,0,224,2.18E-17,224,0.000684932,1268,0,636,0.000684932,225,0.000581939
1277,685,0,244,2.18E-17,244,0.000684932,1269,0,648,0.000684932,227,0.000581939
1278,686,0,245,2.18E-17,245,0.000684932,1270,0,649,0.000684932,713,0.000581725
1279,693,0,254,2.18E-17,254,0.000684932,1271,0,652,0.000684932,714,0.000581725
1280,697,0,255,2.18E-17,255,0.000684932,1272,0,659,0.000684932,578,0.000580741
1281,699,0,293,2.18E-17,293,0.000684932,1273,0,677,0.000684932,213,0.000580287
1282,700,0,294,2.18E-17,294,0.000684932,1274,0,685,0.000684932,1173,0.000580263
1283,701,0,399,2.18E-17,399,0.000684932,1275,0,686,0.000684932,11,0.00058023
1284,702,0,400,2.18E-17,400,0.000684932,1276,0,693,0.000684932,1129,0.000580014
1285,705,0,413,2.18E-17,413,0.000684932,1277,0,697,0.000684932,1131,0.000580014
1286,706,0,414,2.18E-17,414,0.000684932,1278,0,699,0.000684932,1235,0.000580014
1287,728,0,462,2.18E-17,462,0.000684932,1279,0,700,0.000684932,638,0.000579554
1288,729,0,463,2.18E-17,463,0.000684932,1280,0,701,0.000684932,480,0.000579437
1289,757,0,465,2.18E-17,465,0.000684932,1281,0,702,0.000684932,523,0.000579018
1290,758,0,466,2.18E-17,466,0.000684932,1282,0,705,0.000684932,524,0.000579018
1291,759,0,476,2.18E-17,476,0.000684932,1283,0,706,0.000684932,924,0.000578534
1292,760,0,477,2.18E-17,477,0.000684932,1284,0,728,0.000684932,1089,0.000578311
1293,764,0,483,2.18E-17,483,0.000684932,1285,0,729,0.000684932,1393,0.00057811
1294,765,0,484,2.18E-17,484,0.000684932,1286,0,757,0.000684932,482,0.000575331
1295,766,0,488,2.18E-17,488,0.000684932,1287,0,758,0.000684932,1379,0.000574624
1296,767,0,489,2.18E-17,489,0.000684932,1288,0,759,0.000684932,415,0.000573595
1297,794,0,495,2.18E-17,495,0.000684932,1289,0,760,0.000684932,62,0.000572393
1298,795,0,496,2.18E-17,496,0.000684932,1290,0,764,0.000684932,229,0.000572233
1299,803,0,497,2.18E-17,497,0.000684932,1291,0,765,0.000684932,566,0.000572218
1300,825,0,498,2.18E-17,498,0.000684932,1292,0,767,0.000684932,1236,0.000572185
1301,826,0,505,2.18E-17,505,0.000684932,1293,0,794,0.000684932,1338,0.000572185
1302,844,0,506,2.18E-17,506,0.000684932,1294,0,795,0.000684932,209,0.000572185
1303,845,0,511,2.18E-17,511,0.000684932,1295,0,803,0.000684932,94,0.000571544
1304,856,0,512,2.18E-17,512,0.000684932,1296,0,825,0.000684932,90,0.000571544
1305,857,0,519,2.18E-17,519,0.000684932,1297,0,826,0.000684932,174,0.000570776
1306,858,0,520,2.18E-17,520,0.000684932,1298,0,844,0.000684932,597,0.000569808
1307,859,0,532,2.18E-17,532,0.000684932,1299,0,845,0.000684932,733,0.000569808
1308,863,0,533,2.18E-17,533,0.000684932,1300,0,856,0.000684932,1447,0.000569808
1309,865,0,541,2.18E-17,541,0.000684932,1301,0,857,0.000684932,1452,0.000569808
1310,866,0,542,2.18E-17,542,0.000684932,1302,0,858,0.000684932,936,0.000568758
1311,869,0,543,2.18E-17,543,0.000684932,1303,0,859,0.000684932,879,0.000568717
1312,875,0,544,2.18E-17,544,0.000684932,1304,0,863,0.000684932,880,0.000568717
1313,881,0,545,2.18E-17,545,0.000684932,1305,0,866,0.000684932,997,0.000568606
1314,882,0,546,2.18E-17,546,0.000684932,1306,0,869,0.000684932,999,0.000568606
1315,884,0,550,2.18E-17,550,0.000684932,1307,0,875,0.000684932,1000,0.000568606
1316,885,0,551,2.18E-17,551,0.000684932,1308,0,881,0.000684932,1047,0.000567625
1317,907,0,555,2.18E-17,555,0.000684932,1309,0,882,0.000684932,975,0.000566988
1318,912,0,556,2.18E-17,556,0.000684932,1310,0,884,0.000684932,1339,0.000566988
1319,913,0,564,2.18E-17,564,0.000684932,1312,0,885,0.000684932,445,0.000566775
1320,921,0,565,2.18E-17,565,0.000684932,1315,0,907,0.000684932,396,0.000566399
1321,922,0,570,2.18E-17,570,0.000684932,1316,0,912,0.000684932,859,0.000566399
1322,923,0,571,2.18E-17,571,0.000684932,1317,0,913,0.000684932,478,0.000565927
1323,924,0,572,2.18E-17,572,0.000684932,1318,0,921,0.000684932,278,0.000565359
1324,925,0,573,2.18E-17,573,0.000684932,1319,0,922,0.000684932,567,0.000565187
1325,926,0,581,2.18E-17,581,0.000684932,1320,0,923,0.000684932,1056,0.000565099
1326,933,0,582,2.18E-17,582,0.000684932,1321,0,924,0.000684932,605,0.000564982
1327,937,0,583,2.18E-17,583,0.000684932,1322,0,925,0.000684932,260,0.000564876
1328,938,0,584,2.18E-17,584,0.000684932,1323,0,926,0.000684932,957,0.000564613
1329,939,0,588,2.18E-17,588,0.000684932,1324,0,933,0.000684932,958,0.000564613
1330,941,0,589,2.18E-17,589,0.000684932,1325,0,937,0.000684932,568,0.000564049
1331,942,0,590,2.18E-17,590,0.000684932,1326,0,938,0.000684932,1184,0.000563872
1332,943,0,591,2.18E-17,591,0.000684932,1327,0,939,0.000684932,1185,0.000563872
1333,944,0,599,2.18E-17,599,0.000684932,1328,0,942,0.000684932,1433,0.000563872
1334,945,0,600,2.18E-17,600,0.000684932,1329,0,943,0.000684932,1434,0.000563872
1335,946,0,611,2.18E-17,611,0.000684932,1330,0,944,0.000684932,1199,0.000562973
1336,956,0,612,2.18E-17,612,0.000684932,1331,0,945,0.000684932,563,0.00056292
1337,960,0,630,2.18E-17,630,0.000684932,1332,0,946,0.000684932,606,0.000562564
1338,961,0,631,2.18E-17,631,0.000684932,1333,0,956,0.000684932,345,0.000560364
1339,962,0,635,2.18E-17,635,0.000684932,1334,0,960,0.000684932,66,0.000560145
1340,963,0,636,2.18E-17,636,0.000684932,1335,0,961,0.000684932,535,0.000560133
1341,964,0,685,2.18E-17,685,0.000684932,1336,0,962,0.000684932,423,0.000559844
1342,974,0,686,2.18E-17,686,0.000684932,1337,0,963,0.000684932,693,0.000559844
1343,975,0,699,2.18E-17,699,0.000684932,1338,0,964,0.000684932,326,0.000559658
1344,980,0,700,2.18E-17,700,0.000684932,1339,0,974,0.000684932,398,0.000559615
1345,981,0,701,2.18E-17,701,0.000684932,1340,0,975,0.000684932,409,0.000558685
1346,982,0,702,2.18E-17,702,0.000684932,1341,0,980,0.000684932,144,0.000558638
1347,1001,0,705,2.18E-17,705,0.000684932,1342,0,981,0.000684932,710,0.000558234
1348,1002,0,706,2.18E-17,706,0.000684932,1343,0,982,0.000684932,648,0.000558137
1349,1003,0,728,2.18E-17,728,0.000684932,1344,0,1001,0.000684932,1048,0.000557825
1350,1004,0,729,2.18E-17,729,0.000684932,1345,0,1002,0.000684932,933,0.000556596
1351,1033,0,757,2.18E-17,757,0.000684932,1346,0,1003,0.000684932,492,0.00055616
1352,1034,0,758,2.18E-17,758,0.000684932,1347,0,1004,0.000684932,1267,0.000556086
1353,1045,0,759,2.18E-17,759,0.000684932,1348,0,1033,0.000684932,1460,0.000556086
1354,1046,0,760,2.18E-17,760,0.000684932,1349,0,1034,0.000684932,831,0.000555833
1355,1047,0,764,2.18E-17,764,0.000684932,1350,0,1045,0.000684932,1293,0.000555646
1356,1049,0,765,2.18E-17,765,0.000684932,1351,0,1046,0.000684932,890,0.000554695
1357,1050,0,794,2.18E-17,794,0.000684932,1352,0,1047,0.000684932,468,0.000554188
1358,1051,0,795,2.18E-17,795,0.000684932,1353,0,1049,0.000684932,467,0.000554188
1359,1052,0,825,2.18E-17,825,0.000684932,1354,0,1050,0.000684932,453,0.000553737
1360,1057,0,826,2.18E-17,826,0.000684932,1355,0,1051,0.000684932,1411,0.000553703
1361,1058,0,844,2.18E-17,844,0.000684932,1356,0,1052,0.000684932,920,0.000553649
1362,1060,0,845,2.18E-17,845,0.000684932,1357,0,1057,0.000684932,667,0.000553436
1363,1078,0,857,2.18E-17,857,0.000684932,1358,0,1058,0.000684932,951,0.00055331
1364,1079,0,858,2.18E-17,858,0.000684932,1359,0,1060,0.000684932,898,0.000552766
1365,1082,0,884,2.18E-17,884,0.000684932,1360,0,1078,0.000684932,899,0.000552766
1366,1083,0,885,2.18E-17,885,0.000684932,1361,0,1079,0.000684932,1250,0.000552355
1367,1084,0,912,2.18E-17,912,0.000684932,1362,0,1082,0.000684932,684,0.000551727
1368,1085,0,913,2.18E-17,913,0.000684932,1363,0,1083,0.000684932,1180,0.000550668
1369,1092,0,921,2.18E-17,921,0.000684932,1364,0,1084,0.000684932,1007,0.000549812
1370,1099,0,922,2.18E-17,922,0.000684932,1365,0,1085,0.000684932,1378,0.000549767
1371,1100,0,925,2.18E-17,925,0.000684932,1366,0,1092,0.000684932,313,0.000549131
1372,1123,0,926,2.18E-17,926,0.000684932,1367,0,1099,0.000684932,881,0.000547518
1373,1124,0,938,2.18E-17,938,0.000684932,1368,0,1100,0.000684932,1306,0.000547267
1374,1129,0,939,2.18E-17,939,0.000684932,1369,0,1123,0.000684932,42,0.00054696
1375,1130,0,943,2.18E-17,943,0.000684932,1370,0,1124,0.000684932,299,0.000546923
1376,1131,0,944,2.18E-17,944,0.000684932,1371,0,1129,0.000684932,1004,0.000546852
1377,1134,0,945,2.18E-17,945,0.000684932,1372,0,1131,0.000684932,1010,0.000546836
1378,1135,0,946,2.18E-17,946,0.000684932,1375,0,1134,0.000684932,846,0.000546782
1379,1136,0,960,2.18E-17,960,0.000684932,1376,0,1135,0.000684932,692,0.000546487
1380,1141,0,961,2.18E-17,961,0.000684932,1377,0,1136,0.000684932,968,0.000546379
1381,1142,0,962,2.18E-17,962,0.000684932,1378,0,1141,0.000684932,1097,0.000546179
1382,1143,0,963,2.18E-17,963,0.000684932,1379,0,1142,0.000684932,1098,0.000546179
1383,1144,0,980,2.18E-17,980,0.000684932,1380,0,1143,0.000684932,1256,0.000545697
1384,1145,0,981,2.18E-17,981,0.000684932,1381,0,1144,0.000684932,1257,0.000545697
1385,1146,0,1002,2.18E-17,1002,0.000684932,1382,0,1145,0.000684932,711,0.000545674
1386,1147,0,1003,2.18E-17,1003,0.000684932,1383,0,1146,0.000684932,1012,0.000545613
1387,1152,0,1033,2.18E-17,1033,0.000684932,1385,0,1147,0.000684932,907,0.000545506
1388,1153,0,1034,2.18E-17,1034,0.000684932,1386,0,1152,0.000684932,923,0.000545506
1389,1162,0,1045,2.18E-17,1045,0.000684932,1387,0,1153,0.000684932,128,0.000544553
1390,1163,0,1046,2.18E-17,1046,0.000684932,1388,0,1162,0.000684932,471,0.000544309
1391,1172,0,1049,2.18E-17,1049,0.000684932,1389,0,1163,0.000684932,1132,0.000544056
1392,1195,0,1050,2.18E-17,1050,0.000684932,1390,0,1172,0.000684932,1133,0.000544056
1393,1196,0,1051,2.18E-17,1051,0.000684932,1391,0,1195,0.000684932,23,0.000543847
1394,1199,0,1052,2.18E-17,1052,0.000684932,1392,0,1196,0.000684932,351,0.000543847
1395,1204,0,1057,2.18E-17,1057,0.000684932,1393,0,1199,0.000684932,1092,0.000543662
1396,1205,0,1058,2.18E-17,1058,0.000684932,1394,0,1204,0.000684932,959,0.0005421
1397,1211,0,1078,2.18E-17,1078,0.000684932,1395,0,1205,0.000684932,237,0.000541959
1398,1212,0,1079,2.18E-17,1079,0.000684932,1396,0,1211,0.000684932,970,0.000539216
1399,1213,0,1082,2.18E-17,1082,0.000684932,1397,0,1212,0.000684932,670,0.000538107
1400,1214,0,1083,2.18E-17,1083,0.000684932,1398,0,1213,0.000684932,522,0.000537836
1401,1218,0,1099,2.18E-17,1099,0.000684932,1399,0,1214,0.000684932,1143,0.000537836
1402,1219,0,1100,2.18E-17,1100,0.000684932,1400,0,1218,0.000684932,288,0.000537728
1403,1220,0,1123,2.18E-17,1123,0.000684932,1401,0,1219,0.000684932,911,0.00053503
1404,1221,0,1124,2.18E-17,1124,0.000684932,1402,0,1220,0.000684932,286,0.000534211
1405,1229,0,1135,2.18E-17,1135,0.000684932,1403,0,1221,0.000684932,309,0.000534157
1406,1230,0,1136,2.18E-17,1136,0.000684932,1404,0,1229,0.000684932,756,0.000532852
1407,1231,0,1141,2.18E-17,1141,0.000684932,1405,0,1230,0.000684932,1096,0.00053207
1408,1235,0,1142,2.18E-17,1142,0.000684932,1406,0,1231,0.000684932,669,0.000532031
1409,1236,0,1144,2.18E-17,1144,0.000684932,1407,0,1235,0.000684932,211,0.000530858
1410,1243,0,1145,2.18E-17,1145,0.000684932,1408,0,1236,0.000684932,1248,0.00053067
1411,1244,0,1146,2.18E-17,1146,0.000684932,1409,0,1243,0.000684932,830,0.000528577
1412,1248,0,1147,2.18E-17,1147,0.000684932,1410,0,1244,0.000684932,114,0.000528436
1413,1251,0,1152,2.18E-17,1152,0.000684932,1411,0,1248,0.000684932,470,0.000528265
1414,1258,0,1153,2.18E-17,1153,0.000684932,1412,0,1251,0.000684932,472,0.000528265
1415,1259,0,1162,2.18E-17,1162,0.000684932,1413,0,1258,0.000684932,799,0.000527519
1416,1260,0,1163,2.18E-17,1163,0.000684932,1414,0,1259,0.000684932,727,0.000527154
1417,1261,0,1195,2.18E-17,1195,0.000684932,1415,0,1260,0.000684932,1232,0.00052663
1418,1270,0,1196,2.18E-17,1196,0.000684932,1416,0,1261,0.000684932,490,0.000526359
1419,1271,0,1204,2.18E-17,1204,0.000684932,1417,0,1270,0.000684932,1251,0.000525885
1420,1280,0,1205,2.18E-17,1205,0.000684932,1418,0,1271,0.000684932,869,0.000525764
1421,1294,0,1212,2.18E-17,1212,0.000684932,1419,0,1280,0.000684932,232,0.00052545
1422,1300,0,1213,2.18E-17,1213,0.000684932,1420,0,1294,0.000684932,1134,0.00052545
1423,1301,0,1218,2.18E-17,1218,0.000684932,1421,0,1300,0.000684932,737,0.000524587
1424,1332,0,1219,2.18E-17,1219,0.000684932,1422,0,1301,0.000684932,7,0.000524276
1425,1333,0,1220,2.18E-17,1220,0.000684932,1423,0,1332,0.000684932,548,0.000523998
1426,1335,0,1221,2.18E-17,1221,0.000684932,1424,0,1333,0.000684932,549,0.000523998
1427,1336,0,1229,2.18E-17,1229,0.000684932,1426,0,1335,0.000684932,360,0.000523696
1428,1337,0,1230,2.18E-17,1230,0.000684932,1427,0,1336,0.000684932,1167,0.000523696
1429,1338,0,1243,2.18E-17,1243,0.000684932,1428,0,1337,0.000684932,352,0.000521848
1430,1339,0,1244,2.18E-17,1244,0.000684932,1429,0,1338,0.000684932,1407,0.000521718
1431,1361,0,1258,2.18E-17,1258,0.000684932,1430,0,1339,0.000684932,1334,0.000521006
1432,1362,0,1259,2.18E-17,1259,0.000684932,1431,0,1361,0.000684932,1008,0.000520867
1433,1368,0,1260,2.18E-17,1260,0.000684932,1432,0,1362,0.000684932,1011,0.000520867
1434,1369,0,1261,2.18E-17,1261,0.000684932,1433,0,1368,0.000684932,1424,0.000520301
1435,1372,0,1270,2.18E-17,1270,0.000684932,1434,0,1369,0.000684932,1344,0.0005201
1436,1375,0,1271,2.18E-17,1271,0.000684932,1435,0,1372,0.000684932,86,0.000519916
1437,1376,0,1332,2.18E-17,1332,0.000684932,1436,0,1375,0.000684932,870,0.000519491
1438,1377,0,1333,2.18E-17,1333,0.000684932,1437,0,1376,0.000684932,1345,0.000519491
1439,1378,0,1336,2.18E-17,1336,0.000684932,1438,0,1377,0.000684932,637,0.000519198
1440,1379,0,1337,2.18E-17,1337,0.000684932,1439,0,1378,0.000684932,1194,0.000518468
1441,1400,0,1361,2.18E-17,1361,0.000684932,1440,0,1379,0.000684932,616,0.000517477
1442,1401,0,1362,2.18E-17,1362,0.000684932,1441,0,1400,0.000684932,619,0.000517477
1443,1402,0,1368,2.18E-17,1368,0.000684932,1442,0,1401,0.000684932,832,0.000517264
1444,1403,0,1369,2.18E-17,1369,0.000684932,1443,0,1402,0.000684932,1335,0.000517163
1445,1405,0,1376,2.18E-17,1376,0.000684932,1444,0,1403,0.000684932,940,0.000516203
1446,1406,0,1377,2.18E-17,1377,0.000684932,1445,0,1405,0.000684932,49,0.000515936
1447,1407,0,1400,2.18E-17,1400,0.000684932,1446,0,1406,0.000684932,1426,0.000514962
1448,1411,0,1401,2.18E-17,1401,0.000684932,1447,0,1407,0.000684932,1042,0.000513759
1449,1418,0,1402,2.18E-17,1402,0.000684932,1448,0,1411,0.000684932,292,0.000513608
1450,1419,0,1403,2.18E-17,1403,0.000684932,1449,0,1418,0.000684932,1125,0.000513142
1451,1424,0,1405,2.18E-17,1405,0.000684932,1450,0,1419,0.000684932,607,0.000512008
1452,1441,0,1406,2.18E-17,1406,0.000684932,1451,0,1424,0.000684932,937,0.000512008
1453,1442,0,1418,2.18E-17,1418,0.000684932,1452,0,1441,0.000684932,1085,0.000512008
1454,1453,0,1419,2.18E-17,1419,0.000684932,1453,0,1442,0.000684932,1231,0.000509861
1455,1454,0,1441,2.18E-17,1441,0.000684932,1454,0,1453,0.000684932,697,0.000508902
1456,1455,0,1442,2.18E-17,1442,0.000684932,1455,0,1454,0.000684932,1404,0.000508595
1457,1456,0,1453,2.18E-17,1453,0.000684932,1456,0,1455,0.000684932,809,0.000508264
1458,1457,0,1454,2.18E-17,1454,0.000684932,1457,0,1456,0.000684932,1088,0.000507804
1459,1458,0,1455,2.18E-17,1455,0.000684932,1459,0,1457,0.000684932,785,0.000506752
1460,1459,0,1456,2.18E-17,1456,0.000684932,1460,0,1459,0.000684932,464,0.000502783
